182	73	100538.00	26.40
180	73	100531.00	26.30
178	72	100539.00	26.40
177	72	100533.00	26.40
175	72	100543.00	26.40
174	75	100538.00	26.40
175	73	100534.00	26.40
177	72	100531.00	26.40
178	72	100530.00	26.40
178	72	100538.00	26.40
178	70	100532.00	26.30
178	72	100535.00	26.40
177	72	100545.00	26.40
177	72	100538.00	26.30
177	72	100536.00	26.30
178	73	100536.00	26.30
180	72	100539.00	26.30
179	72	100535.00	26.30
178	73	100539.00	26.30
177	75	100540.00	26.30
176	73	100533.00	26.30
176	73	100535.00	26.30
176	72	100527.00	26.30
177	73	100532.00	26.30
177	73	100535.00	26.30
177	72	100535.00	26.30
176	72	100534.00	26.30
176	72	100531.00	26.30
176	72	100534.00	26.30
176	72	100535.00	26.30
176	72	100534.00	26.30
176	72	100535.00	26.30
178	73	100542.00	26.30
178	75	100538.00	26.30
177	73	100537.00	26.30
176	72	100536.00	26.30
176	72	100534.00	26.30
176	73	100542.00	26.30
177	72	100535.00	26.30
177	73	100531.00	26.30
178	73	100534.00	26.30
180	73	100534.00	26.30
180	72	100539.00	26.30
180	72	100535.00	26.30
180	72	100544.00	26.30
180	72	100540.00	26.30
179	73	100541.00	26.30
179	74	100536.00	26.30
178	72	100534.00	26.30
178	72	100535.00	26.30
179	73	100536.00	26.30
179	72	100536.00	26.30
180	73	100535.00	26.30
182	73	100538.00	26.30
183	72	100536.00	26.30
184	72	100539.00	26.30
184	73	100536.00	26.30
186	73	100536.00	26.30
187	72	100536.00	26.30
186	73	100541.00	26.30
185	73	100539.00	26.30
185	72	100540.00	26.30
185	73	100539.00	26.30
186	72	100543.00	26.30
186	72	100534.00	26.30
186	72	100540.00	26.30
185	72	100540.00	26.30
183	72	100539.00	26.30
183	72	100539.00	26.30
182	73	100543.00	26.30
181	73	100543.00	26.30
180	73	100541.00	26.30
181	72	100538.00	26.30
182	72	100539.00	26.30
182	72	100541.00	26.30
180	71	100540.00	26.30
178	72	100542.00	26.30
177	72	100541.00	26.30
177	73	100536.00	26.30
178	72	100543.00	26.30
178	72	100545.00	26.30
178	72	100545.00	26.30
179	72	100545.00	26.30
180	73	100545.00	26.30
181	74	100540.00	26.30
181	73	100545.00	26.30
181	72	100544.00	26.30
182	72	100543.00	26.30
183	72	100537.00	26.30
183	70	100545.00	26.30
182	72	100550.00	26.30
182	73	100540.00	26.30
182	73	100549.00	26.30
183	72	100542.00	26.30
184	73	100547.00	26.30
183	72	100545.00	26.30
181	73	100541.00	26.30
178	72	100549.00	26.30
176	76	100540.00	26.30
176	72	100539.00	26.30
176	72	100545.00	26.30
176	72	100533.00	26.30
176	73	100542.00	26.30
175	71	100544.00	26.30
175	73	100543.00	26.30
176	72	100544.00	26.30
178	73	100545.00	26.30
180	73	100544.00	26.30
182	72	100548.00	26.30
185	72	100547.00	26.30
186	73	100541.00	26.30
185	72	100542.00	26.30
184	75	100543.00	26.30
182	73	100543.00	26.30
180	73	100539.00	26.30
178	72	100541.00	26.30
178	72	100545.00	26.30
178	72	100544.00	26.30
178	72	100542.00	26.30
178	72	100546.00	26.30
178	72	100543.00	26.30
177	73	100542.00	26.30
176	72	100540.00	26.30
177	72	100545.00	26.30
177	72	100543.00	26.30
176	72	100543.00	26.30
176	75	100542.00	26.30
175	72	100541.00	26.30
175	72	100545.00	26.30
176	73	100543.00	26.30
176	73	100540.00	26.30
177	72	100544.00	26.30
176	73	100542.00	26.30
174	72	100542.00	26.30
173	72	100544.00	26.30
173	73	100542.00	26.30
174	72	100542.00	26.30
176	72	100539.00	26.30
177	73	100540.00	26.30
177	72	100540.00	26.30
177	73	100543.00	26.30
178	73	100545.00	26.30
179	73	100545.00	26.30
182	73	100543.00	26.30
183	72	100544.00	26.30
182	72	100541.00	26.30
180	73	100548.00	26.30
180	72	100541.00	26.30
180	73	100544.00	26.30
180	72	100546.00	26.30
179	73	100542.00	26.30
179	73	100537.00	26.30
179	72	100544.00	26.30
181	73	100537.00	26.30
182	71	100543.00	26.30
183	73	100547.00	26.30
183	72	100545.00	26.30
182	72	100545.00	26.30
181	73	100548.00	26.30
180	72	100543.00	26.30
180	72	100540.00	26.30
180	72	100551.00	26.30
180	72	100544.00	26.30
180	74	100548.00	26.30
180	73	100547.00	26.40
180	72	100545.00	26.30
181	72	100543.00	26.30
182	72	100556.00	26.40
183	71	100547.00	26.40
183	72	100549.00	26.40
184	72	100549.00	26.40
184	72	100543.00	26.40
183	72	100545.00	26.40
180	72	100543.00	26.40
177	72	100542.00	26.40
176	72	100549.00	26.40
174	73	100547.00	26.40
174	75	100546.00	26.40
172	72	100544.00	26.40
171	72	100547.00	26.40
170	73	100545.00	26.40
173	72	100546.00	26.40
174	70	100545.00	26.40
176	72	100553.00	26.40
177	72	100547.00	26.40
178	72	100546.00	26.40
179	72	100548.00	26.40
180	72	100549.00	26.40
179	73	100540.00	26.40
179	72	100548.00	26.40
179	72	100543.00	26.40
178	76	100543.00	26.40
178	73	100540.00	26.40
178	72	100548.00	26.40
177	73	100545.00	26.40
176	73	100548.00	26.40
176	73	100554.00	26.40
174	73	100541.00	26.40
174	72	100544.00	26.40
174	72	100548.00	26.40
174	73	100539.00	26.40
176	72	100545.00	26.40
176	73	100541.00	26.40
176	73	100546.00	26.40
176	72	100546.00	26.40
176	75	100544.00	26.40
176	72	100544.00	26.40
176	72	100542.00	26.40
177	72	100534.00	26.40
177	73	100536.00	26.40
177	72	100542.00	26.40
177	72	100540.00	26.40
176	72	100543.00	26.40
176	73	100544.00	26.40
176	73	100538.00	26.40
176	72	100544.00	26.40
177	72	100536.00	26.40
178	72	100543.00	26.40
178	73	100541.00	26.40
178	74	100541.00	26.40
178	72	100540.00	26.40
180	72	100540.00	26.40
182	72	100541.00	26.40
182	72	100535.00	26.40
181	72	100538.00	26.40
180	72	100539.00	26.40
180	73	100538.00	26.40
180	73	100544.00	26.40
180	73	100538.00	26.40
179	72	100537.00	26.40
179	73	100531.00	26.40
180	72	100536.00	26.40
180	72	100536.00	26.40
180	72	100537.00	26.40
178	72	100534.00	26.40
177	73	100534.00	26.40
176	73	100534.00	26.40
177	73	100536.00	26.40
178	73	100535.00	26.40
178	73	100536.00	26.40
178	73	100533.00	26.40
178	73	100534.00	26.40
178	73	100533.00	26.40
180	72	100532.00	26.40
180	73	100529.00	26.40
179	72	100534.00	26.40
178	72	100538.00	26.40
178	71	100533.00	26.40
180	72	100533.00	26.40
182	72	100534.00	26.40
183	73	100538.00	26.40
182	73	100531.00	26.40
183	73	100531.00	26.40
185	73	100531.00	26.40
187	73	100528.00	26.40
188	73	100534.00	26.40
186	74	100533.00	26.40
185	72	100529.00	26.40
185	73	100529.00	26.40
185	72	100533.00	26.40
186	72	100536.00	26.40
186	71	100529.00	26.40
186	72	100536.00	26.40
186	72	100536.00	26.40
185	73	100527.00	26.40
184	72	100531.00	26.40
184	73	100527.00	26.40
185	72	100531.00	26.40
185	72	100533.00	26.40
185	73	100530.00	26.40
185	76	100538.00	26.40
184	73	100534.00	26.40
183	72	100531.00	26.40
183	72	100534.00	26.40
180	72	100536.00	26.40
179	70	100535.00	26.40
179	72	100540.00	26.40
180	73	100539.00	26.40
180	72	100536.00	26.40
180	72	100538.00	26.40
182	72	100529.00	26.40
182	73	100537.00	26.40
183	72	100534.00	26.40
183	73	100531.00	26.40
183	75	100531.00	26.40
182	72	100538.00	26.40
181	72	100533.00	26.40
180	73	100532.00	26.40
180	73	100539.00	26.40
179	73	100533.00	26.40
178	73	100535.00	26.40
178	73	100536.00	26.40
176	72	100539.00	26.40
175	72	100538.00	26.40
174	73	100538.00	26.40
174	73	100536.00	26.40
175	72	100535.00	26.40
176	73	100531.00	26.40
177	75	100537.00	26.40
178	72	100537.00	26.40
178	72	100538.00	26.40
178	72	100536.00	26.40
179	72	100531.00	26.40
180	73	100535.00	26.40
181	72	100534.00	26.40
181	72	100529.00	26.40
180	72	100533.00	26.40
180	73	100533.00	26.40
180	72	100529.00	26.40
180	72	100529.00	26.40
180	73	100534.00	26.40
180	72	100537.00	26.40
180	73	100532.00	26.40
180	72	100535.00	26.40
180	72	100531.00	26.40
180	73	100529.00	26.40
179	73	100526.00	26.40
177	72	100530.00	26.40
176	72	100529.00	26.40
176	72	100531.00	26.40
176	72	100538.00	26.40
177	72	100527.00	26.40
176	73	100533.00	26.40
176	73	100529.00	26.40
176	72	100528.00	26.40
177	72	100529.00	26.40
178	71	100526.00	26.40
180	72	100524.00	26.40
182	73	100527.00	26.40
182	72	100524.00	26.40
182	73	100530.00	26.40
182	73	100526.00	26.40
182	72	100529.00	26.40
181	73	100528.00	26.40
180	73	100526.00	26.40
182	74	100528.00	26.40
185	72	100529.00	26.40
186	73	100528.00	26.40
185	73	100528.00	26.40
184	72	100524.00	26.40
185	71	100527.00	26.40
186	72	100527.00	26.40
186	72	100529.00	26.40
185	73	100527.00	26.40
185	72	100528.00	26.40
184	73	100533.00	26.40
183	72	100536.00	26.40
182	73	100534.00	26.40
180	72	100536.00	26.40
180	75	100535.00	26.40
180	72	100541.00	26.40
181	72	100535.00	26.40
182	72	100529.00	26.40
183	73	100534.00	26.40
183	70	100537.00	26.40
184	73	100532.00	26.40
185	73	100531.00	26.40
185	73	100533.00	26.40
184	73	100534.00	26.40
183	72	100532.00	26.40
180	73	100531.00	26.40
178	73	100531.00	26.40
177	73	100538.00	26.40
177	76	100535.00	26.40
177	72	100531.00	26.40
177	72	100538.00	26.40
177	73	100536.00	26.40
176	72	100537.00	26.40
176	73	100535.00	26.40
175	73	100536.00	26.40
175	73	100535.00	26.40
175	72	100536.00	26.40
175	72	100542.00	26.40
175	72	100539.00	26.40
175	73	100542.00	26.40
176	73	100542.00	26.40
176	72	100538.00	26.40
176	75	100540.00	26.40
175	73	100537.00	26.40
174	72	100536.00	26.40
174	72	100538.00	26.40
173	72	100535.00	26.40
172	72	100538.00	26.40
172	72	100541.00	26.40
171	73	100534.00	26.40
170	73	100540.00	26.40
169	73	100533.00	26.40
168	73	100543.00	26.40
169	72	100542.00	26.40
169	72	100534.00	26.40
168	73	100538.00	26.40
168	74	100535.00	26.50
168	73	100540.00	26.50
168	72	100537.00	26.40
168	73	100539.00	26.40
168	73	100542.00	26.40
169	73	100540.00	26.50
170	72	100537.00	26.50
172	72	100543.00	26.40
172	73	100537.00	26.40
171	73	100540.00	26.50
172	73	100540.00	26.40
171	73	100540.00	26.40
170	73	100538.00	26.50
172	72	100533.00	26.50
174	72	100537.00	26.40
175	73	100542.00	26.40
176	72	100535.00	26.50
176	72	100542.00	26.40
176	73	100537.00	26.40
177	72	100537.00	26.50
178	72	100538.00	26.50
178	72	100539.00	26.50
177	72	100542.00	26.50
177	73	100539.00	26.50
176	72	100543.00	26.40
174	72	100540.00	26.50
172	72	100538.00	26.40
171	72	100537.00	26.40
170	71	100533.00	26.50
170	72	100541.00	26.40
171	72	100540.00	26.50
172	73	100545.00	26.50
172	73	100540.00	26.50
174	72	100544.00	26.50
175	73	100544.00	26.50
176	73	100542.00	26.50
178	72	100543.00	26.50
178	74	100546.00	26.50
180	73	100538.00	26.50
180	73	100537.00	26.50
180	72	100543.00	26.50
178	73	100547.00	26.50
178	70	100543.00	26.50
178	72	100546.00	26.50
178	72	100537.00	26.50
179	72	100544.00	26.50
179	73	100542.00	26.50
178	72	100545.00	26.50
179	72	100542.00	26.40
181	73	100542.00	26.50
182	72	100541.00	26.50
181	76	100545.00	26.50
181	72	100540.00	26.50
180	72	100548.00	26.50
181	72	100541.00	26.50
181	72	100538.00	26.40
181	70	100543.00	26.50
181	72	100538.00	26.50
181	73	100544.00	26.50
180	72	100540.00	26.50
180	72	100541.00	26.50
180	72	100547.00	26.50
181	72	100542.00	26.50
181	72	100542.00	26.50
180	72	100546.00	26.50
180	75	100543.00	26.50
180	73	100546.00	26.50
181	72	100540.00	26.50
179	72	100547.00	26.50
178	73	100540.00	26.50
178	72	100546.00	26.50
180	73	100546.00	26.50
180	72	100544.00	26.50
178	72	100546.00	26.50
176	72	100545.00	26.50
176	72	100547.00	26.50
177	73	100546.00	26.50
177	73	100545.00	26.50
177	72	100549.00	26.50
177	75	100546.00	26.50
177	72	100550.00	26.50
176	72	100547.00	26.50
175	72	100548.00	26.50
175	72	100546.00	26.50
175	72	100550.00	26.50
176	73	100553.00	26.50
175	72	100549.00	26.50
174	72	100552.00	26.50
173	73	100546.00	26.50
172	72	100548.00	26.50
171	72	100549.00	26.50
172	73	100553.00	26.50
175	72	100554.00	26.50
177	73	100551.00	26.50
180	73	100550.00	26.50
181	73	100545.00	26.50
180	72	100546.00	26.50
180	73	100551.00	26.50
180	72	100550.00	26.50
180	72	100552.00	26.50
180	73	100548.00	26.50
178	73	100551.00	26.50
177	73	100555.00	26.50
175	72	100551.00	26.50
174	72	100546.00	26.50
175	73	100547.00	26.50
175	72	100546.00	26.50
176	72	100549.00	26.50
176	72	100544.00	26.50
178	73	100551.00	26.50
180	73	100542.00	26.50
181	72	100547.00	26.50
181	72	100549.00	26.50
179	73	100549.00	26.50
177	73	100550.00	26.50
177	73	100546.00	26.50
178	73	100549.00	26.50
178	72	100547.00	26.50
179	73	100546.00	26.50
180	72	100547.00	26.50
179	72	100547.00	26.50
178	71	100554.00	26.50
176	73	100548.00	26.50
177	72	100547.00	26.50
178	73	100546.00	26.50
177	72	100554.00	26.50
176	73	100543.00	26.50
176	72	100542.00	26.50
176	72	100555.00	26.50
177	72	100546.00	26.50
178	75	100548.00	26.50
179	73	100547.00	26.50
180	72	100546.00	26.50
180	73	100541.00	26.50
180	72	100546.00	26.50
180	71	100542.00	26.50
181	72	100544.00	26.50
182	72	100548.00	26.50
182	72	100548.00	26.50
182	72	100545.00	26.50
182	73	100542.00	26.50
182	73	100549.00	26.50
182	72	100546.00	26.50
184	73	100542.00	26.50
185	76	100544.00	26.50
188	72	100544.00	26.50
189	72	100539.00	26.50
188	73	100547.00	26.50
187	73	100538.00	26.50
186	71	100540.00	26.50
185	72	100543.00	26.50
184	72	100552.00	26.50
182	72	100540.00	26.50
182	72	100544.00	26.50
182	72	100545.00	26.50
183	72	100541.00	26.50
183	72	100538.00	26.50
182	73	100540.00	26.50
180	75	100542.00	26.50
179	72	100547.00	26.50
180	72	100545.00	26.50
181	72	100542.00	26.50
182	72	100540.00	26.50
183	72	100542.00	26.50
182	72	100542.00	26.50
182	73	100541.00	26.50
182	72	100544.00	26.50
182	73	100542.00	26.50
183	73	100541.00	26.50
183	72	100541.00	26.50
184	72	100545.00	26.50
184	72	100544.00	26.50
184	74	100543.00	26.50
184	72	100546.00	26.50
184	73	100543.00	26.50
182	72	100546.00	26.50
182	73	100542.00	26.50
181	73	100540.00	26.50
182	72	100538.00	26.50
182	72	100544.00	26.50
182	72	100540.00	26.50
182	72	100537.00	26.50
182	72	100541.00	26.50
183	72	100540.00	26.50
184	72	100543.00	26.50
183	72	100541.00	26.50
182	72	100547.00	26.50
181	72	100542.00	26.50
181	72	100543.00	26.50
182	72	100542.00	26.50
183	73	100538.00	26.50
184	72	100550.00	26.50
184	72	100545.00	26.50
182	72	100537.00	26.50
180	73	100540.00	26.50
180	73	100539.00	26.50
182	72	100546.00	26.50
184	73	100541.00	26.50
184	72	100538.00	26.50
182	73	100540.00	26.50
182	71	100544.00	26.50
181	72	100539.00	26.50
180	73	100548.00	26.50
180	72	100540.00	26.50
179	72	100542.00	26.50
177	72	100537.00	26.50
176	73	100537.00	26.50
174	72	100537.00	26.50
172	72	100543.00	26.50
172	74	100542.00	26.50
173	72	100544.00	26.50
175	72	100542.00	26.50
178	72	100537.00	26.50
180	72	100542.00	26.50
181	71	100543.00	26.50
183	72	100540.00	26.50
184	72	100538.00	26.50
182	73	100541.00	26.50
182	72	100548.00	26.50
181	72	100532.00	26.50
181	72	100543.00	26.50
181	72	100533.00	26.50
181	73	100535.00	26.50
181	76	100541.00	26.50
181	72	100536.00	26.50
180	72	100536.00	26.50
178	72	100534.00	26.50
175	73	100534.00	26.50
174	70	100534.00	26.50
172	72	100532.00	26.50
170	73	100537.00	26.50
171	73	100538.00	26.50
172	73	100536.00	26.50
172	72	100539.00	26.50
172	73	100539.00	26.50
171	72	100542.00	26.50
172	73	100533.00	26.50
174	76	100541.00	26.50
175	72	100540.00	26.50
174	72	100539.00	26.50
175	72	100535.00	26.50
176	73	100539.00	26.50
176	72	100530.00	26.50
176	72	100536.00	26.50
178	72	100530.00	26.50
181	72	100539.00	26.50
182	72	100540.00	26.50
184	73	100540.00	26.50
185	73	100531.00	26.50
187	73	100541.00	26.50
187	73	100545.00	26.50
187	75	100542.00	26.50
186	72	100537.00	26.50
185	72	100539.00	26.50
184	72	100544.00	26.50
184	72	100538.00	26.50
186	72	100544.00	26.50
185	72	100541.00	26.50
183	72	100530.00	26.50
180	72	100541.00	26.50
180	72	100539.00	26.50
178	73	100544.00	26.50
178	72	100532.00	26.50
180	72	100545.00	26.50
181	73	100541.00	26.50
181	74	100540.00	26.50
180	72	100541.00	26.50
179	72	100541.00	26.50
178	72	100540.00	26.50
178	73	100541.00	26.50
178	72	100540.00	26.50
179	72	100537.00	26.50
180	72	100537.00	26.50
182	72	100539.00	26.50
182	72	100539.00	26.50
180	73	100536.00	26.50
180	72	100539.00	26.50
179	72	100542.00	26.50
178	72	100540.00	26.50
178	72	100537.00	26.50
177	73	100540.00	26.50
176	72	100541.00	26.50
176	73	100539.00	26.50
176	72	100544.00	26.50
176	72	100530.00	26.50
176	73	100539.00	26.50
175	72	100535.00	26.50
174	72	100545.00	26.50
174	73	100539.00	26.50
175	73	100538.00	26.50
177	72	100537.00	26.50
178	72	100537.00	26.50
179	72	100538.00	26.50
179	71	100540.00	26.50
178	72	100539.00	26.50
177	72	100537.00	26.50
177	72	100539.00	26.50
177	73	100541.00	26.50
177	73	100539.00	26.50
178	73	100539.00	26.50
179	72	100540.00	26.50
179	73	100537.00	26.50
179	75	100541.00	26.50
178	73	100544.00	26.50
178	73	100543.00	26.50
176	72	100539.00	26.50
176	73	100543.00	26.50
176	71	100531.00	26.50
177	73	100538.00	26.50
177	72	100539.00	26.50
178	73	100538.00	26.50
178	73	100531.00	26.50
178	73	100531.00	26.50
178	73	100534.00	26.50
176	72	100539.00	26.50
176	73	100539.00	26.50
174	76	100536.00	26.50
173	72	100541.00	26.50
172	73	100541.00	26.50
172	73	100538.00	26.50
172	73	100539.00	26.50
172	72	100537.00	26.50
174	72	100541.00	26.50
174	72	100540.00	26.50
175	73	100532.00	26.50
176	72	100534.00	26.50
176	72	100535.00	26.50
176	72	100540.00	26.50
175	72	100540.00	26.50
175	73	100542.00	26.50
175	75	100529.00	26.50
175	72	100529.00	26.50
174	72	100539.00	26.50
174	73	100540.00	26.50
175	73	100535.00	26.50
176	72	100541.00	26.50
176	72	100542.00	26.50
176	73	100540.00	26.50
176	72	100537.00	26.50
176	73	100530.00	26.50
176	72	100539.00	26.50
177	72	100536.00	26.50
179	73	100540.00	26.50
179	72	100538.00	26.50
178	74	100537.00	26.50
176	73	100535.00	26.50
174	72	100539.00	26.50
175	72	100540.00	26.50
176	72	100542.00	26.50
176	72	100536.00	26.50
177	72	100539.00	26.50
177	72	100533.00	26.50
178	72	100537.00	26.50
179	73	100537.00	26.50
179	72	100547.00	26.50
178	73	100539.00	26.50
177	73	100536.00	26.50
177	73	100538.00	26.50
176	73	100541.00	26.50
176	73	100537.00	26.50
176	73	100540.00	26.50
175	72	100542.00	26.50
175	72	100530.00	26.50
177	73	100528.00	26.50
178	72	100538.00	26.50
176	72	100538.00	26.50
176	72	100531.00	26.50
175	73	100537.00	26.50
176	73	100537.00	26.50
176	72	100532.00	26.50
175	72	100537.00	26.50
176	72	100533.00	26.50
176	71	100541.00	26.50
177	72	100539.00	26.50
176	73	100529.00	26.50
176	73	100537.00	26.50
176	72	100537.00	26.50
176	73	100541.00	26.50
175	73	100535.00	26.50
176	73	100528.00	26.50
178	72	100541.00	26.50
178	74	100532.00	26.50
180	72	100530.00	26.50
182	72	100530.00	26.50
182	72	100533.00	26.50
183	73	100541.00	26.50
183	71	100538.00	26.50
182	72	100535.00	26.50
180	73	100531.00	26.50
179	72	100531.00	26.50
179	72	100540.00	26.50
180	72	100537.00	26.50
181	73	100535.00	26.50
182	73	100539.00	26.50
182	72	100541.00	26.50
182	75	100536.00	26.50
181	73	100537.00	26.50
181	72	100536.00	26.50
180	73	100538.00	26.50
179	73	100538.00	26.50
178	71	100539.00	26.50
177	73	100537.00	26.50
178	72	100540.00	26.50
178	73	100529.00	26.50
178	73	100534.00	26.50
178	73	100540.00	26.50
178	73	100537.00	26.50
176	72	100538.00	26.50
176	73	100535.00	26.50
177	76	100535.00	26.50
180	72	100542.00	26.50
180	73	100541.00	26.50
179	72	100544.00	26.50
178	72	100535.00	26.50
176	72	100537.00	26.50
177	72	100542.00	26.50
177	73	100540.00	26.50
177	73	100541.00	26.50
178	72	100540.00	26.50
178	72	100539.00	26.50
180	72	100539.00	26.50
182	72	100543.00	26.50
182	72	100541.00	26.50
182	75	100537.00	26.50
181	72	100536.00	26.50
181	72	100540.00	26.50
181	72	100540.00	26.50
181	73	100538.00	26.50
180	73	100535.00	26.50
180	72	100541.00	26.50
180	73	100541.00	26.50
181	72	100542.00	26.50
182	73	100542.00	26.50
182	72	100541.00	26.50
182	72	100544.00	26.50
182	72	100542.00	26.50
182	72	100541.00	26.50
182	74	100547.00	26.50
182	73	100540.00	26.50
182	73	100537.00	26.50
182	72	100544.00	26.50
182	73	100548.00	26.50
182	72	100546.00	26.50
182	73	100542.00	26.50
182	72	100542.00	26.50
183	72	100541.00	26.50
183	73	100543.00	26.50
183	73	100543.00	26.50
182	73	100551.00	26.50
182	72	100544.00	26.50
182	72	100542.00	26.50
182	72	100544.00	26.50
182	73	100548.00	26.50
183	73	100546.00	26.50
183	73	100549.00	26.50
182	73	100544.00	26.50
180	73	100550.00	26.50
178	72	100552.00	26.50
178	72	100546.00	26.50
176	73	100541.00	26.50
175	73	100542.00	26.50
174	73	100545.00	26.50
172	73	100554.00	26.50
173	73	100551.00	26.50
172	72	100552.00	26.50
172	71	100544.00	26.50
173	72	100545.00	26.50
173	73	100550.00	26.50
173	72	100543.00	26.50
173	73	100550.00	26.50
173	73	100541.00	26.50
172	73	100544.00	26.50
171	72	100541.00	26.50
169	73	100550.00	26.50
168	74	100542.00	26.50
168	72	100546.00	26.50
168	73	100545.00	26.50
169	72	100546.00	26.50
170	73	100545.00	26.50
171	70	100547.00	26.50
172	73	100542.00	26.50
173	73	100543.00	26.50
173	73	100542.00	26.50
173	73	100544.00	26.50
173	73	100545.00	26.50
172	73	100539.00	26.50
172	73	100546.00	26.50
172	73	100543.00	26.50
174	76	100549.00	26.50
176	72	100547.00	26.50
177	73	100546.00	26.50
174	73	100539.00	26.50
172	72	100542.00	26.50
172	71	100544.00	26.50
171	72	100543.00	26.50
170	73	100544.00	26.50
168	72	100544.00	26.50
168	73	100542.00	26.50
167	73	100545.00	26.50
168	72	100545.00	26.50
169	72	100544.00	26.50
170	73	100544.00	26.50
170	75	100538.00	26.50
172	72	100551.00	26.50
174	72	100547.00	26.50
174	73	100548.00	26.50
174	72	100546.00	26.50
174	72	100542.00	26.50
174	72	100543.00	26.50
174	73	100541.00	26.50
174	72	100541.00	26.50
174	73	100541.00	26.50
175	73	100546.00	26.50
176	72	100545.00	26.50
176	73	100541.00	26.50
176	73	100541.00	26.50
176	74	100543.00	26.50
176	73	100539.00	26.50
176	73	100541.00	26.50
176	73	100538.00	26.50
176	72	100539.00	26.50
177	72	100546.00	26.50
177	72	100541.00	26.50
176	73	100537.00	26.50
176	73	100536.00	26.50
177	73	100541.00	26.50
177	73	100548.00	26.50
176	72	100544.00	26.50
175	73	100538.00	26.50
176	73	100549.00	26.50
176	73	100537.00	26.50
176	73	100531.00	26.50
176	72	100537.00	26.50
175	72	100541.00	26.50
174	72	100539.00	26.50
175	73	100534.00	26.50
176	72	100534.00	26.50
174	72	100539.00	26.50
174	73	100539.00	26.50
173	73	100541.00	26.50
172	72	100540.00	26.50
171	72	100539.00	26.50
172	73	100546.00	26.50
172	72	100534.00	26.50
172	71	100542.00	26.50
173	73	100539.00	26.50
173	73	100542.00	26.50
173	72	100539.00	26.50
173	72	100543.00	26.50
173	72	100544.00	26.50
173	72	100541.00	26.50
172	73	100541.00	26.50
172	73	100535.00	26.50
171	74	100540.00	26.50
171	73	100540.00	26.50
172	73	100539.00	26.50
173	72	100539.00	26.50
175	72	100538.00	26.50
176	71	100537.00	26.50
176	72	100534.00	26.50
178	73	100536.00	26.50
179	72	100532.00	26.50
180	72	100536.00	26.50
181	72	100535.00	26.50
182	72	100531.00	26.50
182	72	100533.00	26.50
182	73	100537.00	26.50
182	76	100536.00	26.50
182	73	100534.00	26.50
181	72	100534.00	26.50
180	72	100536.00	26.50
179	73	100536.00	26.50
178	71	100535.00	26.50
179	72	100533.00	26.50
180	72	100537.00	26.50
180	72	100537.00	26.50
180	72	100537.00	26.50
181	72	100535.00	26.50
180	73	100537.00	26.50
179	73	100538.00	26.50
178	73	100536.00	26.50
177	76	100540.00	26.50
176	72	100544.00	26.50
176	72	100539.00	26.50
177	73	100544.00	26.50
177	73	100544.00	26.50
178	73	100543.00	26.50
178	73	100543.00	26.50
178	72	100541.00	26.50
178	73	100545.00	26.50
178	73	100544.00	26.50
178	72	100545.00	26.50
179	72	100537.00	26.50
180	73	100547.00	26.50
179	72	100542.00	26.50
179	75	100542.00	26.50
178	73	100543.00	26.50
180	72	100540.00	26.50
181	72	100544.00	26.50
181	73	100541.00	26.50
181	72	100543.00	26.50
180	73	100545.00	26.50
178	72	100547.00	26.50
176	72	100542.00	26.50
176	73	100544.00	26.50
176	72	100535.00	26.50
176	72	100542.00	26.50
176	73	100544.00	26.50
177	73	100543.00	26.50
177	74	100537.00	26.50
178	72	100535.00	26.50
177	72	100544.00	26.50
176	72	100545.00	26.50
176	73	100542.00	26.50
176	72	100544.00	26.50
176	72	100547.00	26.50
176	73	100543.00	26.50
174	73	100548.00	26.50
173	73	100541.00	26.50
171	72	100548.00	26.50
172	73	100548.00	26.50
175	72	100542.00	26.50
177	73	100541.00	26.50
177	72	100544.00	26.50
176	73	100545.00	26.50
176	72	100544.00	26.50
176	72	100544.00	26.50
176	73	100538.00	26.50
175	73	100546.00	26.50
176	72	100541.00	26.50
176	72	100547.00	26.50
176	72	100545.00	26.50
176	74	100545.00	26.50
174	72	100544.00	26.50
174	72	100547.00	26.50
174	72	100539.00	26.50
175	72	100543.00	26.50
175	71	100546.00	26.50
176	73	100541.00	26.50
176	73	100543.00	26.50
176	72	100543.00	26.50
176	73	100546.00	26.50
176	73	100548.00	26.50
175	72	100546.00	26.50
174	72	100547.00	26.50
174	72	100543.00	26.50
174	74	100543.00	26.50
175	73	100541.00	26.50
176	73	100546.00	26.50
175	73	100544.00	26.50
175	72	100546.00	26.50
175	71	100545.00	26.50
175	72	100543.00	26.50
176	73	100543.00	26.50
176	72	100542.00	26.50
176	72	100543.00	26.50
176	73	100543.00	26.50
176	72	100545.00	26.50
175	73	100541.00	26.50
174	73	100544.00	26.50
174	76	100542.00	26.50
174	73	100550.00	26.50
174	73	100543.00	26.50
176	73	100546.00	26.50
178	72	100543.00	26.50
178	71	100541.00	26.50
179	73	100546.00	26.50
179	73	100544.00	26.50
179	73	100545.00	26.50
179	72	100543.00	26.50
179	73	100543.00	26.50
178	72	100548.00	26.50
178	73	100546.00	26.50
178	72	100549.00	26.50
178	75	100547.00	26.50
178	73	100548.00	26.50
180	73	100544.00	26.50
180	72	100547.00	26.50
179	72	100541.00	26.50
178	73	100545.00	26.50
177	72	100544.00	26.50
177	72	100541.00	26.50
176	72	100546.00	26.50
176	73	100544.00	26.50
178	73	100543.00	26.50
